date,city,window,actual,observed,Naive (last value),Seasonal naive (weekly),Seasonal naive (annual),ARIMA,SARIMA,Holt-Winters,LSTM,XGBoost,Prophet
2019-02-22,Delhi,4,33.95,True,30.799999999999997,50.75,66.39999999999998,46.85814256831974,43.700901860083356,33.425852443042366,51.941350227386714,57.2750534883966,52.403961444411
2019-02-23,Delhi,4,36.12,True,30.799999999999997,35.88999999999999,70.77000000000002,46.90117923752765,43.714941523656066,32.952008577141605,51.25216115903567,56.58259040282735,49.460270296887124
2019-02-24,Delhi,4,46.26,True,30.799999999999997,34.53,62.65999999999998,46.94081048541453,43.72560578299515,31.497901066223655,51.91470998696327,56.89057839705324,46.749693611141616
2019-02-25,Delhi,4,53.86,True,30.799999999999997,52.85000000000001,42.879999999999995,46.978011272372335,43.734027144846245,32.61004144608365,51.56230833062736,59.31226394585752,47.784315834746906
2019-02-26,Delhi,4,50.31,True,30.799999999999997,75.88999999999997,33.59000000000001,47.01343027340093,43.74126147007873,33.710798604672306,50.519183119727906,57.86989153438808,47.58003807171446
2019-02-27,Delhi,4,35.07,True,30.799999999999997,50.55,43.120000000000005,47.04749984865415,43.74829011546168,34.067621901020146,50.45793110018596,59.07698547744597,46.38861228860221
2019-02-28,Delhi,4,45.02,True,30.799999999999997,30.799999999999997,52.5,47.08050897313385,43.756023462261545,34.80078429431269,51.09819342320705,58.64073727615592,45.160065343397044
2019-03-01,Delhi,4,48.87,True,30.799999999999997,50.75,51.74000000000001,47.11265158272318,43.76530464350601,33.425852443042366,51.381045574169825,57.122393597915185,43.2531246951354
2019-03-02,Delhi,4,62.05,True,30.799999999999997,35.88999999999999,50.64000000000001,47.14405861494892,43.77691319401354,32.952008577141605,51.545851985203804,57.05680171300031,40.66795991609275
2019-03-03,Delhi,4,40.61,True,30.799999999999997,34.53,41.07000000000001,47.174819239891505,43.79156855118291,31.497901066223655,51.32102538807931,57.48165926078119,38.400224572987554
2019-03-04,Delhi,4,40.1,True,30.799999999999997,52.85000000000001,39.02,47.20499492662308,43.80993338266496,32.61004144608365,51.40868561386372,59.36986721167448,39.33312054547025
2019-03-05,Delhi,4,40.05,True,30.799999999999997,75.88999999999997,39.580000000000005,47.234628762172825,43.832616730478925,33.710798604672306,51.70756977517062,61.928055152836485,39.348870503662155
2019-03-06,Delhi,4,45.3,True,30.799999999999997,50.55,37.92,47.26375162504855,43.86017696647693,34.067621901020146,51.266923330418,58.57113101197954,38.638331657917
2019-03-07,Delhi,4,51.9,True,30.799999999999997,30.799999999999997,45.599999999999994,47.2923862749368,43.89312455719218,34.80078429431269,51.45027885859224,57.38658880941285,37.97339644534741
2019-03-08,Delhi,4,51.75,True,30.799999999999997,50.75,79.5,47.320550061985664,43.93192463839128,33.425852443042366,51.46658462249593,54.51099218351209,36.79177868909065
2019-03-09,Delhi,4,40.84,True,30.799999999999997,35.88999999999999,65.86,47.34825672168069,43.976999401435606,32.952008577141605,51.679008528305474,52.6333618524978,35.05632445274857
2018-10-11,Delhi,5,37.74,True,47.72999999999999,48.010000000000005,30.92,45.859534761398564,48.84933903798121,50.462785875975364,58.215136897198285,49.819910733083276,41.16251601392866
2018-10-12,Delhi,5,44.48,True,47.72999999999999,53.68999999999999,31.1,45.14943129384042,50.66330546380657,49.348147597176826,58.50280355157802,53.65483034624902,41.31312816279676
2018-10-13,Delhi,5,49.89,True,47.72999999999999,44.71000000000001,29.16,44.54134604400497,52.13635115564393,46.92089637421332,60.59877382657356,56.45236957080097,40.44168646509333
2018-10-14,Delhi,5,47.34,True,47.72999999999999,44.809999999999995,30.140000000000004,44.15428605971453,52.999608169255154,43.94061070872635,60.729794855408215,56.096649960737196,39.734303224971754
2018-10-15,Delhi,5,55.44,True,47.72999999999999,56.21000000000002,30.0,43.9148095887557,53.231066591034754,47.84431735749568,61.84811001875673,58.275623045994465,42.570070567462984
2018-10-16,Delhi,5,64.18,True,47.72999999999999,54.24,58.53000000000001,43.77443012614996,54.0829210653063,48.4779175589508,62.439355943057926,61.11303318443664,44.28116711939102
2018-10-17,Delhi,5,52.81,True,47.72999999999999,47.72999999999999,57.07999999999998,43.700794827592404,55.12009373518429,49.30282576992602,63.52322553705201,55.99847653079834,45.196361790285906
