city,window,test_start,test_end,n_train,model,kind,rmse,mse,mae,mape,n_scored,config,runtime_s,error,rmse_seed_std,n_runs,best_baseline_rmse,beats_baseline,rmse_vs_baseline_pct,rank,window_winner
Bengaluru,5,2018-10-11,2018-11-09,1301,Naive (last value),baseline,14.786321607034884,218.63530666666668,12.028666666666668,37.36754306486315,30,Naive (last value),0.0,,,,14.786321607034884,,0.0,1.0,True
Bengaluru,5,2018-10-11,2018-11-09,1301,Holt-Winters,model,15.65161050895627,244.97291152407035,12.888198159753076,33.97858774842714,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",0.92,,,,14.786321607034884,False,5.9,2.0,False
Bengaluru,5,2018-10-11,2018-11-09,1301,LSTM,model,16.606299182367014,275.7993089052898,13.311834914014428,35.87273772021893,30,"LSTM(1x64) lookback=60, direct 30-step, 26 epochs (early stop), mean of seeds [42, 43, 44]",75.88,,0.1735983035817666,3.0,14.786321607034884,False,12.3,3.0,False
Bengaluru,5,2018-10-11,2018-11-09,1301,Prophet,model,16.98322515849068,288.42993678399074,13.304022340140856,36.185868859465764,30,"Prophet (yearly + weekly, additive)",1.36,,,,14.786321607034884,False,14.9,4.0,False
Bengaluru,5,2018-10-11,2018-11-09,1301,SARIMA,model,17.05586746536598,290.9026149961298,14.101013356772732,35.73410638386477,30,"SARIMA(2, 0, 1)x(0, 0, 1, 7) + 3 annual Fourier pairs",26.94,,,,14.786321607034884,False,15.3,5.0,False
Bengaluru,5,2018-10-11,2018-11-09,1301,XGBoost,model,17.940882278647567,321.87525693629027,14.807934333901976,36.35195316412446,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",4.11,,,,14.786321607034884,False,21.3,6.0,False
Bengaluru,5,2018-10-11,2018-11-09,1301,ARIMA,model,19.18536868940941,368.07837174857104,15.833282733964905,35.89743956998194,30,"ARIMA(2, 0, 1)",19.83,,,,14.786321607034884,False,29.8,7.0,False
Bengaluru,5,2018-10-11,2018-11-09,1301,Seasonal naive (weekly),baseline,23.140207432086687,535.4692,17.917333333333332,40.645814258278904,30,Seasonal naive (weekly),0.0,,,,14.786321607034884,,56.5,8.0,False
Bengaluru,5,2018-10-11,2018-11-09,1301,Seasonal naive (annual),baseline,28.75584276861545,826.8984933333336,22.58733333333334,65.30568846272205,30,Seasonal naive (annual),0.0,,,,14.786321607034884,,94.5,9.0,False
Chennai,0,2020-06-02,2020-07-01,1898,Seasonal naive (weekly),baseline,18.500722328240773,342.27672666666666,12.224,39.968883407377234,30,Seasonal naive (weekly),0.0,,,,18.500722328240773,,0.0,1.0,True
