date,city,window,actual,observed,Naive (last value),Seasonal naive (weekly),Seasonal naive (annual),ARIMA,SARIMA,Holt-Winters,LSTM,XGBoost,Prophet
2020-02-21,Chennai,1,38.88,True,30.58,36.56000000000001,32.92000000000001,43.81162552126291,57.24550654274546,32.390092679933176,49.64244503351333,59.74954230919496,41.183773840064504
2020-02-22,Chennai,1,29.2,True,30.58,32.39999999999999,37.45,43.88378661372137,57.362099748168895,33.05479500292914,49.890548507305425,58.77973781023354,40.563754712633916
2020-02-23,Chennai,1,28.75,True,30.58,30.58,25.550000000000004,43.95462832050005,57.443928570046076,33.10203634298014,49.98705173202154,57.22080935070845,38.68406217249108
2020-02-24,Chennai,1,31.07,True,30.58,47.25999999999999,37.370000000000005,44.02426094074526,57.494406516775136,32.843384054611874,50.4747951390225,57.98377473425007,38.67399812347243
2020-02-25,Chennai,1,33.9,True,30.58,53.65999999999999,74.05000000000003,44.0927591044767,57.51652737858777,35.0743260420903,49.53459740151228,59.340396932927824,41.15614728948807
2020-02-26,Chennai,1,39.25,True,30.58,52.290000000000006,199.97999999999993,44.16017487271549,57.51292195787069,32.02133945618789,49.49296447765653,58.873936120536214,39.56709036587327
2020-02-27,Chennai,1,42.97,True,30.58,43.82,33.900000000000006,44.226546009760966,57.48590853021309,32.41826285651388,48.75556204117438,59.908812033577185,40.36889092921445
2020-02-28,Chennai,1,33.08,True,30.58,36.56000000000001,87.38000000000001,44.29190120644601,57.437537396900986,32.390092679933176,48.70843579444736,60.110854090318824,41.084245913836945
2020-02-29,Chennai,1,36.15,True,30.58,32.39999999999999,114.56000000000003,44.35626337796567,57.369629970066136,33.05479500292914,49.23387328893506,59.75241017315845,40.57241071442397
2020-03-01,Chennai,1,35.99,True,30.58,30.58,176.07,44.419651745907586,57.28381286814304,33.10203634298014,48.95334062770979,58.55979820429228,38.791864008895175
2020-03-02,Chennai,1,43.6,True,30.58,47.25999999999999,38.849999999999994,44.48208315262434,57.181547506022696,32.843384054611874,48.342569610622206,60.40757549498883,38.87465959964666
2020-03-03,Chennai,1,42.16,True,30.58,53.65999999999999,43.47999999999999,44.543572890934946,57.06415565163762,35.0743260420903,48.63460128582946,59.557443613679666,41.45646501006259
2019-10-06,Chennai,2,19.32,True,47.39999999999999,25.869999999999997,16.7,38.26461902608245,40.60858579813361,35.18232290663506,40.02733407440634,34.45248806369765,27.627235775505348
2019-10-07,Chennai,2,58.64,True,47.39999999999999,23.020000000000003,34.53999999999999,36.24125687301667,39.20125530676182,36.65742460037793,40.91428496281244,34.612533462991706,28.460766014994885
